package,crop,adm0,adm1,adm2,season,variety_a,variety_b,variety_c,variety_d,rank_variety_a,rank_variety_b,rank_variety_c,rank_variety_d,planting_date,day,month,year,DOY,lon,lat,overall_performance,best,worst,overall_vs_local,var_a,var_b,var_c,yield,best_yield,worst_yield,soil,maxDT_VEG,minDT_VEG,maxNT_VEG,minNT_VEG,SU_VEG,TR_VEG,DTR_VEG,MLDS_VEG,MLWS_VEG,R5mm_VEG,R10mm_VEG,R20mm_VEG,SDII_VEG,Rx1day_VEG,Rx5day_VEG,Rtotal_VEG,maxDT_FLO,minDT_FLO,maxNT_FLO,minNT_FLO,SU_FLO,TR_FLO,DTR_FLO,MLDS_FLO,MLWS_FLO,R5mm_FLO,R10mm_FLO,R20mm_FLO,SDII_FLO,Rx1day_FLO,Rx5day_FLO,Rtotal_FLO,maxDT_GRA,minDT_GRA,maxNT_GRA,minNT_GRA,SU_GRA,TR_GRA,DTR_GRA,MLDS_GRA,MLWS_GRA,R5mm_GRA,R10mm_GRA,R20mm_GRA,SDII_GRA,Rx1day_GRA,Rx5day_GRA,Rtotal_GRA,maxDT_FLO_acc,minDT_FLO_acc,maxNT_FLO_acc,minNT_FLO_acc,SU_FLO_acc,TR_FLO_acc,DTR_FLO_acc,MLDS_FLO_acc,MLWS_FLO_acc,R5mm_FLO_acc,R10mm_FLO_acc,R20mm_FLO_acc,SDII_FLO_acc,Rx1day_FLO_acc,Rx5day_FLO_acc,Rtotal_FLO_acc,maxDT_GRA_acc,minDT_GRA_acc,maxNT_GRA_acc,minNT_GRA_acc,SU_GRA_acc,TR_GRA_acc,DTR_GRA_acc,MLDS_GRA_acc,MLWS_GRA_acc,R5mm_GRA_acc,R10mm_GRA_acc,R20mm_GRA_acc,SDII_GRA_acc,Rx1day_GRA_acc,Rx5day_GRA_acc,Rtotal_GRA_acc
paquete_nicaragua_frijol_2016_primera_060,commonbean,NIC,Matagalpa,La Rey-9999 Monte Grande,Primeira-2015,INTA Precoz,SJC 730-79,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16975,23,6,2016,175,-85.75,12.91,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),A,B,Eutric Regosols,29.22080194,27.52958971,17.24979485,17.23,0,0,11.11581593,3,7,7,3,3,6.754344063,31.13238525,76.38403511,168.8586016,27.47923536,26.63946289,17.23214845,17.11129802,0,0,9.836025806,4,3,4,3,1,4.059699733,20.16389084,47.04907799,117.7312922,26.98673629,26.63190974,17.51443491,17.25229019,0,0,9.524507565,3,4,5,3,1,5.709964962,20.68823242,47.37656116,142.7491241,29.22080194,26.63946289,17.24979485,17.11129802,0,0,10.37825462,4,8,11,7,4,5.555290778,31.13238525,76.38403511,299.985702,29.22080194,26.63190974,17.51443491,17.11129802,0,0,10.09186974,4,8,16,10,5,5.825458238,31.13238525,76.38403511,442.7348261
paquete 74,commonbean,NIC,El Tuma/La Dalia,Wasaca,Postrera-2015,INTA Precoz,INTA Matagalpa,BRT 103-182,-9999,-9999,-9999,-9999,-9999,16696,18,9,2015,261,-85.69,13.04,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),-9999,Better,-9999,Yield-(A/B/C),B,C,Eutric Regosols,27.69525177,27.26441253,18.01095487,17.91007833,0,0,9.47235994,5,3,6,0,1,2.896419601,25.11757088,41.73896885,72.41049004,27.17889966,26.47159642,17.94209996,17.18247296,0,0,9.089529131,5,4,4,2,1,4.309759255,24.92536926,58.15919495,124.9830184,26.73703096,26.07328982,17.13715405,16.54681462,0,0,9.621113221,8,2,0,0,2,3.241693344,42.57261276,42.57261276,81.0423336,27.69525177,26.47159642,18.01095487,17.18247296,0,0,9.260492435,6,4,10,2,2,3.655435341,25.11757088,58.15919495,197.3935084,27.69525177,26.07328982,18.01095487,16.54681462,0,0,9.378160756,10,4,10,2,4,3.6636295,42.57261276,58.15919495,278.435842
paquete_nic_postrera_2016_40,commonbean,NIC,Muy Muy,Esquirin 2,Postrera-2016,PM2 Don Rey,INTA Matagalpa,INTA Centro Sur,-9999,-9999,-9999,-9999,-9999,17056,12,9,2016,256,-85.64,12.75,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Better,Yield-(A/B/C),B,A,Eutric Regosols,28.9601865,28.62602387,18.39530399,17.17083551,0,0,10.91155856,3,3,2,1,1,3.094792709,22.82868958,44.47912979,77.36981773,28.62098844,27.85925028,16.9945953,16.39853413,0,0,11.68916491,6,5,0,5,7,8.828787968,32.20991516,91.62595367,256.0348511,27.72329355,26.7294517,16.48894815,16.05775457,0,0,10.97341632,11,4,3,0,3,3.794104881,31.95435333,55.75137901,94.85262203,28.9601865,27.85925028,18.39530399,16.39853413,0,0,11.36207113,6,5,2,6,8,6.174160533,32.20991516,91.62595367,333.4046688,28.9601865,26.7294517,18.39530399,16.05775457,0,0,11.23341735,11,5,5,6,11,5.634964353,32.20991516,91.62595367,428.2572908
paquete_nicaragua_frijol_2016_primera_078,commonbean,NIC,Matagalpa,Wabule,Primeira-2015,INTA Precoz,INTA Matagalpa,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16974,22,6,2016,174,-85.71,12.95,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,B,Eutric Regosols,26.48002611,26.07990675,17.28093995,16.6717307,0,0,9.039461768,3,6,6,3,4,7.249954185,31.13238525,76.38403511,181.2488546,26.16300634,25.8158411,16.91831033,16.60279373,0,0,9.320373962,4,3,4,4,1,4.521624154,20.16389084,47.04907799,131.1271005,25.97417755,25.44155539,17.90111526,16.99887728,0,0,8.326796783,3,4,5,3,1,5.709964962,20.68823242,47.37656116,142.7491241,26.48002611,25.8158411,17.28093995,16.59020515,0,0,9.206650193,4,8,11,7,5,5.950120246,31.13238525,76.38403511,321.3064933,26.48002611,25.44155539,17.90111526,16.59020515,0,0,8.923456733,4,8,16,10,6,6.105994965,31.13238525,76.38403511,464.0556173
paquete 8,commonbean,NIC,San Ramon,Wabule,Postrera-2015,INTA Precoz,INTA Matagalpa,INTA Ferroso,-9999,-9999,-9999,-9999,-9999,16704,26,9,2015,269,-85.7,12.94,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,Eutric Regosols,25.62048489,25.01068631,17.32773965,16.73835136,0,0,8.251487132,6,2,3,0,2,3.447869339,28.09476662,44.45197868,86.19673347,24.89229765,23.57959344,17.30224916,16.79159642,0,0,7.151654457,6,4,3,3,1,3.473216583,28.45365715,56.9073143,100.7232809,23.46881388,22.82113764,16.7311712,16.15781425,0,0,6.673258113,13,1,0,0,1,1.639003448,40.97508621,40.97508621,40.97508621,25.62048489,23.57959344,17.32773965,16.73835136,0,0,7.640358075,6,5,7,3,3,3.593211642,28.45365715,64.02072859,194.0334287,25.62048489,22.82113764,17.32773965,16.15781425,0,0,7.319289417,13,5,7,3,4,3.092217301,40.97508621,64.02072859,235.0085149
paquete_nicaragua_frijol_2016_primera_080,commonbean,NIC,Matagalpa,Wabule,Primeira-2015,SJC 730-79,INTA Fuerte Sequia,BRT 103-182,-9999,-9999,-9999,-9999,-9999,16978,26,6,2016,178,-85.71,12.95,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),A,C,Eutric Regosols,26.1577583,26.07008206,17.25072734,16.59020515,0,0,9.115258113,3,8,7,4,2,6.153067474,31.13238525,76.38403511,153.8266869,26.16300634,25.8158411,17.07944424,16.65227154,0,0,9.242637905,4,3,5,3,1,4.235423894,20.16389084,47.04907799,122.8272929,25.8512458,25.43148452,18.15288698,17.1318799,0,0,8.068679597,3,4,4,5,1,6.318779354,20.68823242,47.37656116,157.9694839,26.16300634,25.8158411,17.25072734,16.59020515,0,0,9.193876041,4,8,12,7,3,5.123221848,31.13238525,76.38403511,276.6539798,26.16300634,25.43148452,18.15288698,16.59020515,0,0,8.828302458,4,8,16,12,4,5.718729785,31.13238525,76.38403511,434.6234636
paquete 221,commonbean,NIC,San Ramon,Wabule,Postrera-2015,INTA Fuerte Sequia,PM2 Don Rey,INTA Centro Sur,-9999,-9999,-9999,-9999,-9999,16700,22,9,2015,265,-85.72,12.95,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Eutric Regosols,27.1335248,26.23361805,17.5491906,16.85016785,0,0,9.567169713,6,2,4,3,1,3.8080793,27.0251255,51.32196808,95.2019825,26.11780306,25.03183514,17.4610705,17.27,0,0,8.175011712,7,5,3,0,1,3.85920199,25.66585541,68.44228268,111.9168577,24.98651623,24.17896307,17.43771354,16.83755688,0,0,7.350770913,9,1,0,1,1,2.645139046,52.91085434,52.91085434,66.12847614,27.1335248,25.03183514,17.5491906,16.85016785,0,0,8.791645719,7,5,8,3,2,4.007656539,27.0251255,68.44228268,216.4134531,27.1335248,24.17896307,17.5491906,16.83755688,0,0,8.31494224,10,5,8,4,3,3.717656964,52.91085434,68.44228268,282.5419292
paquete_nicaragua_frijol_2016_primera_058,commonbean,NIC,Matagalpa,La Rey-9999 Monte Grande,Primeira-2015,BRT 103-182,INTA Ferroso,INTA Fuerte Sequia,-9999,-9999,-9999,-9999,-9999,16975,23,6,2016,175,-85.75,12.91,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Better,Yield-(A/B/C),B,A,Eutric Regosols,29.22080194,27.52958971,17.24979485,17.23,0,0,11.11581593,3,7,7,3,3,6.754344063,31.13238525,76.38403511,168.8586016,27.47923536,26.63946289,17.23214845,17.11129802,0,0,9.836025806,4,3,4,3,1,4.059699733,20.16389084,47.04907799,117.7312922,26.98673629,26.63190974,17.51443491,17.25229019,0,0,9.524507565,3,4,5,3,1,5.709964962,20.68823242,47.37656116,142.7491241,29.22080194,26.63946289,17.24979485,17.11129802,0,0,10.37825462,4,8,11,7,4,5.555290778,31.13238525,76.38403511,299.985702,29.22080194,26.63190974,17.51443491,17.11129802,0,0,10.09186974,4,8,16,10,5,5.825458238,31.13238525,76.38403511,442.7348261
paquete_nicaragua_frijol_2016_primera_081,commonbean,NIC,Matagalpa,Wabule,Primeira-2015,INTA Matagalpa,ALS 0532-6,INTA Rojo,-9999,-9999,-9999,-9999,-9999,16974,22,6,2016,174,-85.71,12.95,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Eutric Regosols,26.48002611,26.07990675,17.28093995,16.6717307,0,0,9.039461768,3,6,6,3,4,7.249954185,31.13238525,76.38403511,181.2488546,26.16300634,25.8158411,16.91831033,16.60279373,0,0,9.320373962,4,3,4,4,1,4.521624154,20.16389084,47.04907799,131.1271005,25.97417755,25.44155539,17.90111526,16.99887728,0,0,8.326796783,3,4,5,3,1,5.709964962,20.68823242,47.37656116,142.7491241,26.48002611,25.8158411,17.28093995,16.59020515,0,0,9.206650193,4,8,11,7,5,5.950120246,31.13238525,76.38403511,321.3064933,26.48002611,25.44155539,17.90111526,16.59020515,0,0,8.923456733,4,8,16,10,6,6.105994965,31.13238525,76.38403511,464.0556173
paquete_nicaragua_frijol_2016_primera_111,commonbean,NIC,San Ramon,Trentino,Primeira-2015,INTA Centro Sur,INTA Rojo,ALS 0532-6,-9999,-9999,-9999,-9999,-9999,16972,20,6,2016,172,-86.07,13.01,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),A,C,Eutric Regosols,31.84766878,29.69546065,19.45558001,18.73241701,16,0,11.59923163,8,2,1,3,0,2.555164537,15.99838638,27.61450386,63.87911344,31.73355091,29.41102574,18.82950765,18.49032451,17,0,11.84022435,5,3,5,0,1,3.548714099,36.64783859,64.13371754,102.9127089,32.20756807,31.87454308,19.74175308,18.59019396,23,0,12.86951851,5,3,5,2,0,4.030634365,18.5403347,55.6210041,100.7658591,31.84766878,29.41102574,19.45558001,18.49032451,33,0,11.7180302,8,3,6,3,1,3.08873745,36.64783859,64.13371754,166.7918223,32.20756807,29.41102574,19.74175308,18.49032451,57,0,12.10699174,8,3,11,5,1,3.520495808,36.64783859,64.13371754,267.5576814
paquete_nicaragua_frijol_2016_primera_082,commonbean,NIC,Matagalpa,Wabule,Primeira-2015,INTA Centro Sur,INTA Precoz,PM2 Don Rey,-9999,-9999,-9999,-9999,-9999,16977,25,6,2016,177,-85.71,12.95,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),A,C,Eutric Regosols,26.23832525,26.07008206,17.25828049,16.59020515,0,0,9.091399478,3,8,7,4,2,6.153067474,31.13238525,76.38403511,153.8266869,26.16300634,25.8158411,17.03916076,16.64055949,0,0,9.265988368,4,3,4,3,1,4.059699733,20.16389084,47.04907799,117.7312922,25.86635211,25.43400224,18.08994405,17.11425587,0,0,8.132744758,3,4,4,4,1,5.912452145,20.68823242,47.37656116,147.8113036,26.23832525,25.8158411,17.25828049,16.59020515,0,0,9.197226936,4,8,11,7,3,5.028851465,31.13238525,76.38403511,271.5579791,26.23832525,25.43400224,18.08994405,16.59020515,0,0,8.851933669,4,8,16,11,4,5.585069518,31.13238525,76.38403511,424.4652834
paquete 72,commonbean,NIC,San Ramon,San Pablo,Postrera-2015,SJC 730-79,INTA Ferroso,INTA Fuerte Sequia,-9999,-9999,-9999,-9999,-9999,16689,11,9,2015,254,-85.77,12.84,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Eutric Regosols,33.68145095,32.6105483,17.82630735,17.31067885,20,0,15.60590041,5,2,3,1,1,4.443017616,26.04834747,57.58454037,111.0754404,32.4497016,30.25261843,17.94742633,17.38013055,25,0,13.73241119,6,6,7,4,2,5.117117997,20.35283089,74.62704659,148.3964219,30.05120104,28.40655352,17.95137262,17.59432674,1,0,11.33321641,8,1,1,1,0,0.78939888,13.16322613,13.16322613,19.734972,33.68145095,30.25261843,17.94742633,17.31067885,46,0,14.57855813,6,6,10,5,3,4.805034487,26.04834747,74.62704659,259.4718623,33.68145095,28.40655352,17.95137262,17.31067885,48,0,13.51318787,8,6,11,6,3,3.673774136,26.04834747,74.62704659,279.2068343
paquete 251,commonbean,NIC,San Ramon,Yucul,Postrera-2015,INTA Precoz,INTA Centro Sur,ALS 0532-6,-9999,-9999,-9999,-9999,-9999,16713,5,10,2015,278,-85.77,12.93,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,Eutric Regosols,26.6866878,25.12840358,16.80930623,16.4103991,0,0,9.403068258,4,5,5,3,2,5.145386734,20.44107246,71.54375362,128.6346684,25.10826184,23.67082432,16.67771354,16.16006714,0,0,7.944402089,7,2,3,0,0,1.567994331,16.77501488,16.95226192,45.47183561,23.68844834,23.24479299,16.01403954,15.55221559,0,0,7.793687735,6,2,3,1,0,1.58109602,11.54415131,18.45705843,39.52740049,26.6866878,23.67082432,16.80930623,16.16006714,0,0,8.595148549,7,5,8,3,2,3.224194518,20.44107246,71.54375362,174.106504,26.6866878,23.24479299,16.80930623,15.55221559,0,0,8.325062139,7,5,11,4,3,3.167414602,27.08960533,71.54375362,240.7235098
paquete_nic_postrera_2016_37,commonbean,NIC,-9999,Malpaso cemtral,Postrera-2016,INTA Precoz,INTA Ferroso,BRT 103-182,-9999,-9999,-9999,-9999,-9999,17064,20,9,2016,264,-85.58,12.72,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),C,B,Eutric Regosols,29.69975009,29.3911712,16.86854159,16.71360313,0,0,12.74857628,5,4,4,2,3,5.727967052,25.99447441,79.44328117,143.1991763,29.27032078,27.8423163,17.23681462,16.63853413,0,0,11.52090555,9,4,0,3,4,7.280122428,46.4127655,93.71448517,211.1235504,27.81210369,26.67443118,17.20824692,17.07146214,0,0,10.05191315,10,2,0,2,2,4.535992737,22.88435555,60.43593407,113.3998184,29.69975009,27.8423163,17.23681462,16.63853413,0,0,12.05395235,9,5,4,6,7,6.800447455,46.4127655,93.71448517,367.2241626,29.69975009,26.67443118,17.23681462,16.63853413,0,0,11.37626274,10,5,4,8,9,6.32399975,46.4127655,93.71448517,480.623981
paquete 511,commonbean,NIC,El Cua,El Bote,Apante-2015,INTA Fuerte Sequia,BRT 103-182,INTA Ferroso,-9999,-9999,-9999,-9999,-9999,16789,20,12,2015,354,-85.63,13.37,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Better,Better,Better,Yield-(A/B/C),A,B,Haplic Nitisols,27.27137262,26.37690787,16.02507646,15.70287579,0,0,10.95272982,21,1,1,0,0,0.224279556,5.606988907,5.606988907,5.606988907,28.96826557,27.35177919,16.42613577,15.70998135,0,0,12.05621617,12,2,1,0,1,2.253649481,38.40510559,57.60765839,65.35583496,31.7973107,29.06393883,17.07223797,16.37040283,11,0,13.53485863,11,2,0,0,0,0.361941299,4.918574333,9.048532486,9.048532486,28.96826557,26.37690787,16.42613577,15.69280492,0,0,11.56173346,34,2,2,0,1,1.314126368,38.40510559,57.60765839,70.96282387,31.7973107,26.37690787,17.07223797,15.69280492,11,0,12.13238496,34,2,2,0,1,1.052781005,38.40510559,57.60765839,80.01135635
paquete 536,commonbean,NIC,El Cua,El Bote,Apante-2015,SJC 730-79,INTA Ferroso,INTA Precoz,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.67,13.36,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,A,Haplic Nitisols,25.95838493,25.67528161,16.32887355,15.64388288,0,0,9.914291309,16,2,2,0,0,0.727384949,9.40246582,18.18462372,18.18462372,28.18783663,25.9684558,15.99281984,15.47771354,0,0,11.22701507,17,1,0,0,1,1.884311808,54.64504242,54.64504242,54.64504242,30.46046997,28.30365162,16.50340918,15.97040283,4,0,13.07474524,8,1,1,0,0,0.642192383,7.56448555,7.56448555,16.05480957,28.18783663,25.67528161,16.32887355,15.47771354,0,0,10.63182096,34,2,2,0,1,1.348697521,54.64504242,54.64504242,72.82966614,30.46046997,25.67528161,16.50340918,15.47771354,4,0,11.34255286,34,2,3,0,1,1.169532575,54.64504242,54.64504242,88.88447571
paquete 483,commonbean,NIC,El Cua,Yahosca,Apante-2015,INTA Matagalpa,ALS 0532-6,INTA Ferroso,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.67,13.37,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),A,C,Haplic Nitisols,27.02869452,26.05112645,16.35151436,15.74388288,0,0,10.46170272,16,2,2,0,0,0.727384949,9.40246582,18.18462372,18.18462372,29.42252518,27.0991906,16.05970533,15.57771354,0,0,12.4521153,17,1,0,0,1,1.884311808,54.64504242,54.64504242,54.64504242,32.41778814,29.54337561,16.42828795,16.03080567,15,0,14.70490899,8,1,1,0,0,0.642192383,7.56448555,7.56448555,16.05480957,29.42252518,26.05112645,16.35151436,15.57771354,0,0,11.55424655,34,2,2,0,1,1.348697521,54.64504242,54.64504242,72.82966614,32.41778814,26.05112645,16.42828795,15.57771354,15,0,12.46747819,34,2,3,0,1,1.169532575,54.64504242,54.64504242,88.88447571
paquete 8,commonbean,NIC,El Cua,Los Corintios,Apante-2015,INTA Precoz,INTA Matagalpa,INTA Ferroso,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.61,13.39,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Better,Better,Worse,Yield-(A/B/C),A,B,Haplic Nitisols,25.37934726,25.03417382,16.43075718,15.91323014,0,0,8.93809213,16,1,1,0,0,0.224279556,5.606988907,5.606988907,5.606988907,26.32626259,25.4145953,16.31439388,15.85280492,0,0,9.822160885,17,2,0,0,1,1.986470979,38.40510559,57.60765839,57.60765839,27.89145468,26.3866878,16.56828795,16.21134278,0,0,10.81697501,14,2,1,0,0,0.671868362,7.748176575,9.048532486,16.79670906,26.32626259,25.03417382,16.43075718,15.85280492,0,0,9.426603655,34,2,1,0,1,1.170641617,38.40510559,57.60765839,63.21464729,27.89145468,25.03417382,16.56828795,15.85280492,0,0,9.826287963,34,2,2,0,1,1.052781005,38.40510559,57.60765839,80.01135635
paquete 543,commonbean,NIC,El Cua,La-9999 Central,Apante-2015,INTA Rojo,INTA Ferroso,INTA Centro Sur,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.62,13.42,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,B,Haplic Nitisols,27.44676986,27.07675867,15.81151436,15.39969041,0,0,11.61674748,16,2,2,0,0,0.645347424,8.323845863,16.13368559,16.13368559,28.62095114,27.4669116,15.44626259,15.21363297,0,0,12.6838069,17,2,0,0,2,1.928853791,27.96837997,55.93675995,55.93675995,30.33681835,28.68641179,15.74389407,15.31134278,4,0,13.95591608,14,2,2,0,0,0.677583275,7.75656271,9.183019161,16.93958187,28.62095114,27.07675867,15.81151436,15.21363297,0,0,12.20237188,34,2,2,0,2,1.33463788,27.96837997,55.93675995,72.07044554,30.33681835,27.07675867,15.81151436,15.21363297,4,0,12.71005805,34,2,4,0,2,1.171184571,27.96837997,55.93675995,89.01002741
paquete 534,commonbean,NIC,El Cua,La-9999 Central,Apante-2015,ALS 0532-6,INTA Matagalpa,BRT 103-182,-9999,-9999,-9999,-9999,-9999,16784,15,12,2015,349,-85.59,13.39,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Haplic Nitisols,25.18735919,24.92280119,15.90606117,15.69,0,0,9.244718389,16,2,2,0,0,0.640709209,8.234127045,16.01773024,16.01773024,26.36626259,25.2576464,16.45157404,15.69,0,0,9.762417147,17,2,0,0,2,2.134083057,30.94420433,61.88840866,61.88840866,27.63827303,26.4266878,16.94828795,16.43053711,0,0,10.3533715,14,2,2,0,0,0.757870636,8.56558609,10.38117981,18.9467659,26.36626259,24.92280119,16.45157404,15.69,0,0,9.529928609,34,2,2,0,2,1.442706276,30.94420433,61.88840866,77.9061389,27.63827303,24.92280119,16.94828795,15.69,0,0,9.767338969,34,2,4,0,2,1.274380326,30.94420433,61.88840866,96.8529048
paquete 740,commonbean,NIC,El Cua,Peder-9999les,Apante-2015,INTA Ferroso,BRT 103-182,INTA Precoz,-9999,-9999,-9999,-9999,-9999,16812,12,1,2016,12,-85.69,13.41,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Worse,Yield-(A/B/C),B,C,Haplic Nitisols,30.04534502,28.18994405,15.86377098,15.47726595,1,0,13.53182479,12,1,0,0,1,1.980126953,49.50317383,49.50317383,49.50317383,33.53441626,30.20144349,16.47147706,15.83093995,27,0,15.50531408,14,2,1,0,0,0.548974382,7.314292908,8.605964184,15.92025709,35.50975755,33.79122342,17.40336069,16.51176054,20,0,17.83723275,7,1,1,0,0,0.600889759,6.81447649,6.81447649,15.02224398,33.53441626,28.18994405,16.47147706,15.47726595,29,0,14.61105789,14,2,1,0,1,1.211545017,49.50317383,49.50317383,65.42343092,35.50975755,28.18994405,17.40336069,15.47726595,50,0,15.55589789,14,2,2,0,1,1.058495722,49.50317383,49.50317383,80.4456749
paquete 498,commonbean,NIC,El Cua,El Bambu,Apante-2015,INTA Fuerte Sequia,INTA Precoz,INTA Centro Sur,-9999,-9999,-9999,-9999,-9999,16776,7,12,2015,341,-85.68,13.38,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,B,Haplic Nitisols,26.62696382,25.87,16.28528534,16.17683327,0,0,9.834996101,8,2,4,0,0,1.296722584,9.40246582,18.18462372,32.41806459,29.18463633,26.72263708,16.10456173,15.75210369,0,0,11.75090403,25,1,0,0,1,1.884311808,54.64504242,54.64504242,54.64504242,31.30125326,29.52201044,16.6012831,16.16498695,12,0,13.76738568,9,1,1,0,0,0.456208515,7.56448555,7.56448555,11.40521288,29.18463633,25.87,16.28528534,15.75210369,0,0,10.88400395,34,2,4,0,1,1.61227976,54.64504242,54.64504242,87.06310701,31.30125326,25.87,16.6012831,15.75210369,12,0,11.72910507,34,2,5,0,1,1.295635788,54.64504242,54.64504242,98.46831989
paquete 744,commonbean,NIC,El Cua,El Cefer,Apante-2015,ALS 0532-6,INTA Centro Sur,BRT 103-182,-9999,-9999,-9999,-9999,-9999,16794,25,12,2015,359,-85.61,13.39,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),-9999,C,Haplic Nitisols,25.57432674,25.07949273,16.28751212,15.85280492,0,0,9.345527449,22,1,0,0,0,0,0,0,0,27.08530026,25.61964565,16.4050317,15.90762029,0,0,10.10149322,10,2,1,0,1,2.253649481,38.40510559,57.60765839,65.35583496,28.7632003,27.24193584,16.8955912,16.27371503,0,0,11.35911861,10,2,0,0,0,0.549331627,4.918574333,9.048532486,13.73329067,27.08530026,25.07949273,16.4050317,15.85280492,0,0,9.760827154,30,2,1,0,1,1.21029324,38.40510559,57.60765839,65.35583496,28.7632003,25.07949273,16.8955912,15.85280492,0,0,10.22741735,30,2,1,0,1,1.04064639,38.40510559,57.60765839,79.08912563
paquete 21,commonbean,NIC,El Cua,El Golfo Central,Apante-2015,ALS 0532-6,BRT 103-182,PM2 Don Rey,-9999,-9999,-9999,-9999,-9999,16785,16,12,2015,350,-85.62,13.39,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),Worse,Worse,Better,Yield-(A/B/C),C,A,Haplic Nitisols,25.95648266,25.3606602,15.76310705,15.43657963,0,0,10.04238954,17,1,1,0,0,0.224279556,5.606988907,5.606988907,5.606988907,27.43088773,25.94142111,16.14250653,15.41140246,0,0,10.98859989,16,2,0,0,1,1.986470979,38.40510559,57.60765839,57.60765839,29.62477807,27.53276762,16.60164491,16.0112085,0,0,12.19235808,14,2,1,0,0,0.671868362,7.748176575,9.048532486,16.79670906,27.43088773,25.3606602,16.14250653,15.41140246,0,0,10.5617865,34,2,1,0,1,1.170641617,38.40510559,57.60765839,63.21464729,29.62477807,25.3606602,16.60164491,15.41140246,0,0,11.03122978,34,2,2,0,1,1.052781005,38.40510559,57.60765839,80.01135635
paquete 671,commonbean,NIC,El Cua,Los Corintios,Apante-2015,INTA Centro Sur,INTA Rojo,INTA Fuerte Sequia,-9999,-9999,-9999,-9999,-9999,16795,26,12,2015,360,-85.65,13.4,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Worse,Yield-(A/B/C),B,C,Haplic Nitisols,28.45039537,27.10636703,16.04181649,15.25,0,0,12.22091757,22,1,0,0,0,0,0,0,0,30.58917195,28.61152928,15.48779187,15.25,13,0,14.44674652,11,1,1,0,1,2.145156137,54.64504242,54.64504242,62.20952797,32.92803059,30.84094368,16.40832152,15.47321522,20,0,15.88542708,14,1,0,0,0,0.185983868,4.649596691,4.649596691,4.649596691,30.58917195,27.10636703,16.04181649,15.25,13,0,13.44406609,29,1,1,0,1,1.152028296,54.64504242,54.64504242,62.20952797,32.92803059,27.10636703,16.40832152,15.25,34,0,14.15787435,29,1,1,0,1,0.93026121,54.64504242,54.64504242,70.69985199
